id,name,url,country,location,timezone,language,bundle,keywords
687,National,https://www.thenational.scot/,GB,Scotland,Europe/London,en,,"Scottish news, politics, opinion, culture and features you can trust from Scotland's only pro-independence newspaper."
688,Scottish Sun,https://www.thescottishsun.co.uk/,GB,Glasgow,Europe/London,en,,"Get the latest Scottish, UK and world news, sport, celebrity gossip, showbiz, politics, business and lifestyle from The Scottish Sun"
689,SCOTUS Blog,https://www.scotusblog.com/,US,Washington,America/New_York,en,capitol-hill,"Devoted to covering the US Supreme Court comprehensively, without bias according to the highest journalistic standards as a public service"
690,Santa Cruz Sentinel,https://www.santacruzsentinel.com/,US,Santa Cruz,America/Los_Angeles,en,bay-area|california,"Santa Cruz Sentinel: Local News, Local Sports and more for Santa Cruz"
691,St. Cloud Times,https://www.sctimes.com/,US,St. Cloud,America/Chicago,en,minnesota|gannett,
692,Seacoastonline.com,https://www.seacoastonline.com/,US,Portsmouth,America/New_York,en,new-hampshire|gannett|maine|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Portsmouth, NH from Seacoastonline.com."
693,Searchlight New Mexico,https://searchlightnm.org/,US,Sante Fe,America/Denver,en,new-mexico,"Searchlight New Mexico is a nonpartisan, nonprofit news organization dedicated to investigative and public service journalism in the interest of the people of New Mexico."
694,Segodnya,https://www.segodnya.ua/ua/allnews.html,UA,Kiev,Europe/Kiev,uk,,Тількі свіжі новини від порталу Сьогодні. Всі останні новини з України та світу. Читайте нашу стрічку останніх подій дня з постійним оновленням.
695,Seikyo Shimbun,https://www.seikyoonline.com/,JP,Tokyo,Asia/Tokyo,ja,,聖教新聞社の公式サイト。日蓮大聖人の仏法を基調とした創価学会・ＳＧＩ（創価学会インタナショナル）の多彩な運動を幅広く報じる「聖教新聞」から、さまざまな情報を発信します。
696,Semafor,https://www.semafor.com/,US,New York City,America/New_York,en,,"Transparent, global reporting by Semafor journalists on politics, policy, business, finance, technology, climate, energy, media, entertainment, world affairs, China, Asia, Europe, Africa for US and international readers."
697,Setopati,https://www.setopati.com/,NP,Kathmandu,Asia/Kathmandu,ne,,"Nepal's digital newspaper, online destination for Nepal news, views, reviews, features, blogs and audio video content covering Nepali politics, society, market, arts, entertainment, ghumphir, global, sports. etc."
698,The San Francisco Standard,https://sfstandard.com/,US,San Francisco,America/Los_Angeles,en,bay-area|california,"The San Francisco Bay Area's essential source for daily news, politics, business, food, tech and culture coverage."
699,Springfield Daily Citizen,https://sgfcitizen.org/,US,Springfield,America/Chicago,en,missouri,"Springfield, MO news from the Springfield Daily Citizen, a local online newspaper covering community-focused news."
700,Sheboygan Press,https://www.sheboyganpress.com/,US,Sheboygan,America/Chicago,en,wisconsin|gannett,"Complete coverage of Sheboygan area news and weather, sports, business, community, entertainment, technology, obituaries, photos, videos and opinion at sheboyganpress.com."
701,The Shelby Star,https://www.shelbystar.com/,US,Shelby,America/New_York,en,north-carolina|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Shelby, NC from Shelby Star."
702,Sherwood News,https://sherwood.news/,US,New York City,America/New_York,en,,"News for the next generation about markets, business, technology, and the culture of money."
703,South Hills Almanac,https://thealmanac.net/,US,South Hills,America/New_York,en,,"News, Sports, Jobs"
704,Palm Beach Daily News,https://www.palmbeachdailynews.com/,US,West Palm Beach,America/New_York,en,florida|gannett,"Get the latest breaking news, sports, entertainment and obituaries in ~city~, ~state~ from ~sitename~."
705,Shreveport Times,https://www.shreveporttimes.com/,US,Shreveport,America/Chicago,en,louisiana|gannett,Shreveport Louisiana News - shreveporttimes.com is the home page of Shreveport Louisiana with in depth and updated Shreveport local news. Stay informed with both Shreveport Louisiana news as well as headlines and stories from around the world.
706,Signal Cleveland,https://signalcleveland.org/,US,Cleveland,America/New_York,en,,Signal Cleveland is a nonprofit newsroom serving Greater Cleveland. We want to ensure every resident has the local news they need and want.
707,Simple Flying,https://simpleflying.com/,GB,London,Europe/London,en,aviation,The leading independent voice for aviation news and insight.
708,Sports Illustrated,https://www.si.com/,US,New York City,America/New_York,en,sports,"Sports Illustrated, SI.com provides sports news, expert analysis, highlights, stats and scores for the NFL, NBA, MLB, NHL, college football, soccer, fantasy, gambling and more"
709,The Siskiyou Daily News,https://www.siskiyoudaily.com/,US,Yreka,America/Los_Angeles,en,california|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Yreka, CA from Siskiyou Daily News."
710,The State Journal-Register,https://www.sj-r.com/,US,Springfield,America/Chicago,en,illinois|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Springfield, IL from The State Journal-Register."
711,SJV Water,https://sjvwater.org/news/,US,Bakersfield,America/Los_Angeles,en,,SJV Water is here to answer questions and more through its coverage of complex and crucial water news topics relating to Califonria's San Joaquin Valley.
712,Slate,https://slate.com/,US,New York City,America/New_York,en,us-left-wing,"Online magazine of news, politics, technology, and culture. Combines humor and insight in thoughtful analyses of current events and political news."
713,Storm Lake Times,https://www.stormlake.com/,US,Storm Lake,America/Chicago,en,iowa,
714,Salt Lake Tribune,https://www.sltrib.com/,US,Salt Lake City,America/Denver,en,utah,"Utah's independent nonprofit news source covers news, politics, faith, arts and sports for Salt Lake City and Utah. Read Pulitzer Prize-winning journalism."
715,Sludge,https://readsludge.com/,US,Brooklyn,America/New_York,en,,Investigative journalism on money in politics
716,Source New Mexico,https://sourcenm.com/,US,Sante Fe,America/Denver,en,new-mexico,No description available
717,SouthCoastToday.com,https://www.southcoasttoday.com/,US,New Bedford,America/New_York,en,massachusetts|gannett,"Get the latest breaking news, sports, entertainment and obituaries in New Bedford, MA from SouthCoastToday.com."
718,South Side Weekly,https://southsideweekly.com/,US,Chicago,America/Chicago,en,illinois|chicago,"Community newspaper by and for Chicago's South Side. Arts, Culture, Politics. Est. 2013."
719,Sowetan,https://www.sowetanlive.co.za/,ZA,Johannesburg,Africa/Johannesburg,en,,My News My Community - Sowetan LIVE.
720,Space.com,https://www.space.com/,US,New York City,America/New_York,en,science,"Get the latest space exploration, innovation and astronomy news. Space.com celebrates humanity's ongoing expansion across the final frontier."
721,Space News,https://spacenews.com/,US,Washington,America/New_York,en,science,Covering the business and politics of the space industry
722,Spectator,https://www.spectator.co.uk/,GB,London,Europe/London,en,,"Weekly magazine featuring the best British journalists, authors, critics and cartoonists, since 1828"
723,The Spectrum,https://www.thespectrum.com/,US,Salt Lake City,America/Denver,en,utah|gannett,
724,Spokesman-Review,https://www.spokesman.com/,US,Spokane,America/Los_Angeles,en,washington,"Serving the Inland Northwest since 1883. Spokesman.com provides breaking and in-depth coverage of Spokane area news, sports and community."
725,Spotlight DC,https://spotlightdc.org/,US,Washington,America/New_York,en,,No description available
726,Spotlight PA,https://www.spotlightpa.org/,US,Harrisburg,America/New_York,en,,"Spotlight PA: Find Pennsylvania news and investigations about state and local governments, businesses and special interests."
727,Springfield News-Leader,https://www.news-leader.com/,US,Springfield,America/Chicago,en,missouri|gannett,
728,Ogden Standard-Examiner,https://www.standard.net/,US,Ogden,America/Denver,en,,"News, Sports, Jobs - Standard-Examiner"
729,Elmira Star Gazette,https://www.stargazette.com/,US,Elmira,America/New_York,en,new-york-state|gannett|pennsylvania|gannett,Elmira New York News - stargazette.com is the home page of Elmira New York with in depth and updated Elmira local news. Stay informed with both Elmira New York news as well as headlines and stories from around the world.
730,Wilmington Star-News,https://www.starnewsonline.com/,US,Wilmington,America/New_York,en,north-carolina|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Wilmington, NC from Wilmington Star-News."
731,Minneapolis Star Tribune,https://www.startribune.com/,US,Minneapolis,America/Chicago,en,minnesota,"Your source for Minnesota news today. Read articles, view photos or watch videos about news in Minneapolis, St. Paul, Duluth, St. Cloud, Rochester, and beyond."
732,Frankfort State Journal,https://www.state-journal.com/,US,Frankfort,America/New_York,en,kentucky,
733,Austin Statesman,https://www.statesman.com/,US,Austin,America/Chicago,en,texas|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Austin, TX from Austin American-Statesman."
734,STAT,https://www.statnews.com/,US,Boston,America/New_York,en,science,"Your go-to source for the latest news in health, science and medicine. Sign up for STAT+ for exclusive analysis of biotech, pharma, and the life sciences."
735,The St. Augustine Record,https://www.staugustine.com/,US,St. Augustine,America/New_York,en,florida|gannett,"Get the latest breaking news, sports, entertainment and obituaries in St. Augustine, FL from St. Augustine Record."
736,Stern,https://www.stern.de/,DE,Hamburg,Europe/Berlin,de,,"Auf STERN.DE finden Sie News, spannende Hintergründe sowie bildstarke Reportagen aus allen Bereichen: Von Politik und Wirtschaft bis Kultur und Wissenschaft."
737,Stevens Point Journal,https://www.stevenspointjournal.com/,US,Stevens Point,America/Chicago,en,wisconsin|gannett,"Complete coverage of Stevens Point area news and weather, sports, business, community, entertainment, technology, obituaries, photos, videos and opinion at stevenspointjournal.com"
738,St. Louis Public Radio,http://www.stlpublicradio.org/,US,St. Louis,America/Chicago,en,missouri,"Delivering accuracy and understanding through storytelling revealing context and humanity in the news. Award-winning local and NPR news, podcasts and music"
739,St. Louis Post-Dispatch,https://www.stltoday.com/,US,St. Louis,America/Chicago,en,missouri,"Read breaking news for St. Louis, Missouri, serving the St. Louis metropolitan area, weather, traffic, crime, sports, entertainment, politics, and more on www.stltoday.com."
740,Strikewave,https://www.thestrikewave.com/,US,Troy,America/New_York,en,us-left-wing,
741,Sturgis Journal,https://www.sturgisjournal.com/,US,Sturgis,America/Detroit,en,michigan|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Sturgis, MI from Sturgis Journal."
742,Chicago Sun-Times,https://chicago.suntimes.com/,US,Chicago,America/Chicago,en,illinois|chicago,"Chicago News, Sports, Politics, Entertainment, Weather and More"
743,Süddeutsche Zeitung,https://www.sueddeutsche.de/,DE,München,Europe/Berlin,de,,Nachrichten aus Deutschland und aller Welt mit Kommentaren und Hintergrundberichten.
744,Task & Purpose,https://taskandpurpose.com/,US,Washington,America/New_York,en,,"Task & Purpose provides military news, culture, and analysis by and for the military and veterans community."
745,TASS,https://tass.ru/,RU,Moscow,Europe/Moscow,ru,,События в России и мире. Аналитические публикации. Материалы пресс-конференций.  Видео- и фоторепортажи
746,Taunton Daily Gazette,https://www.tauntongazette.com/,US,Taunton,America/New_York,en,massachusetts|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Taunton, MA from Taunton Daily Gazette."
747,Tampa Bay Times,https://www.tampabay.com/,US,Tampa,America/New_York,en,florida,"Powered by the Tampa Bay Times, tampabay.com is your home for breaking news you can trust. Set us as your home page and never miss the news that matters to you."
748,Tri-County Independent,https://www.tricountyindependent.com/,US,Honesdale,America/New_York,en,pennsylvania|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Honesdale, PA from Tri-County Independent."
749,Treasure Coast,https://www.tcpalm.com/,US,Port St. Lucie,America/New_York,en,florida|gannett,
750,Tallahassee Democrat,https://www.tallahassee.com/,US,Tallahassee,America/New_York,en,florida|gannett,
751,Trace,https://www.thetrace.org/,US,Brooklyn,America/New_York,en,,"An independent, nonpartisan, nonprofit newsroom dedicated to shining a light on America's gun violence crisis."
752,TechCrunch,https://techcrunch.com/,US,San Francisco,America/Los_Angeles,en,tech,"TechCrunch | Reporting on the business of technology, startups, venture capital funding, and Silicon Valley"
753,TechMeme,https://www.techmeme.com/,US,Silicon Valley,America/Los_Angeles,en,tech,The essential tech news of the moment. Technology's news site of record. Not for dummies.
754,MIT Technology Review,https://www.technologyreview.com/,US,Cambridge,America/New_York,en,tech,"Emerging technology news & insights | AI, Climate Change, BioTech, and more"
755,Teen Vogue,https://www.teenvogue.com/,US,New York City,America/New_York,en,,"The latest on fashion, beauty, celebrity style, entertainment, teen issues, videos and more from TeenVogue magazine on TeenVogue.com. Fashion starts here."
756,Worcester Telegram & Gazette,https://www.telegram.com/,US,Worcester,America/New_York,en,massachusetts|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Worcester, MA from Worcester Telegram ."
757,The Telegraph,https://www.telegraph.co.uk/,GB,London,Europe/London,en,,"Latest news, business, sport, comment, lifestyle and culture from the Daily Telegraph and Sunday Telegraph newspapers and video from Telegraph TV."
758,Dubuque Telegraph Herald,https://www.telegraphherald.com/,US,Dubuque,America/Chicago,en,iowa,
759,Telemundo Chicago,https://www.telemundochicago.com/,US,Chicago,America/Chicago,es,illinois|chicago,"Noticias, El Tiempo y Entretenimiento de Chicago, IL - Telemundo Chicago"
760,Nashville Tennessean,https://www.tennessean.com/,US,Nashville,America/Chicago,en,tennessee|gannett,
761,Texas Tribune,https://www.texastribune.org/,US,Austin,America/Chicago,en,texas,"The Texas Tribune covers politics and a range of policy issues that affect all Texans. Those topics include public and higher education, health and human services, demographics and voting rights, immigration and border security, criminal justice, energy, urban affairs, the environment, and transportation."
762,Thaha Khabar,https://www.thahakhabar.com/,NP,Kathmandu,Asia/Kathmandu,ne,,No description available
763,InvestigateMidwest,https://investigatemidwest.org/,US,Champaign,America/Chicago,en,,"Investigate Midwest is an independent, nonprofit newsroom. Our mission is to serve the public interest by exposing dangerous and costly practices of influential agricultural corporations and institutions through in-depth and data-driven investigative journalism."
764,Opelousas Daily World,https://www.dailyworld.com/,US,Opelousas,America/Chicago,en,louisiana|gannett,
765,Panama City News-Herald,https://www.newsherald.com/,US,Panama City,America/Chicago,en,florida|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Panama, FL from Panama City News-Herald."
766,74th,https://www.the74million.org/,US,New York City,America/New_York,en,,The 74 is a nonprofit news outlet covering U.S education from early childhood through college and career.
767,Lafayette Daily Advertiser,https://www.theadvertiser.com/,US,Lafayette,America/Chicago,en,louisiana|gannett,
768,Alligator,https://www.alligator.org/,US,Gainesville,America/New_York,en,florida|student,The Independent Florida Alligator
769,Aspen Times,https://www.aspentimes.com/,US,Aspen,America/Denver,en,,"Delivering the latest news, sports, and weather for Aspen and Pitkin County, Colorado."
770,Athletic,https://theathletic.com/,US,New York City,America/New_York,en,sports,"Unrivaled sports coverage across every team you care about and every league you follow. Get breaking news, powerful stories and smart analysis from the best writers in sports."
771,Atlantic,https://www.theatlantic.com/,US,Washington,America/New_York,en,,"The Atlantic covers news, politics, culture, technology, health, and more, through its articles, podcasts, videos, and flagship magazine."
772,Babylon Bee,https://babylonbee.com/,US,Jupiter,America/New_York,en,satire,Babylon Bee is the definitive source of fake news you can trust.
773,Baffler,https://thebaffler.com/,US,New York City,America/New_York,en,us-left-wing,"The Baffler, est. 1988, is a magazine of art, criticism, and political analysis, publishing bimonthly print issues as well as daily online dispatches."
774,Blaze,https://www.theblaze.com/,US,Irving,America/New_York,en,us-right-wing,"News, opinion, and entertainment for people who love the American way of life."
775,Buffalo News,https://buffalonews.com/,US,Buffalo,America/New_York,en,,"Read the latest Buffalo, NY, and Erie County news from the Buffalo News. Get headlines on local weather, entertainment, and events."
776,The City,https://www.thecity.nyc/,US,New York City,America/New_York,en,new-york-city|new-york-state,No description available
777,The Cut,https://www.thecut.com/,US,New York City,America/New_York,en,feminist,"The Cut is a New York Magazine site covering women’s lives and interests, from politics, feminism, work, money, relationships, mental health, style, pop culture, parenting, and more."
778,Daily Beast,https://www.thedailybeast.com/,US,New York City,America/New_York,en,,"A smart, speedy take on breaking news and opinion in politics, media, entertainment, and more."
779,Daily Climate,https://www.dailyclimate.org/,US,Bozeman,America/Denver,en,science,News for a changing planet
780,The Daily Herald,https://www.columbiadailyherald.com/,US,Columbia,America/Chicago,en,tennessee|gannett,"Get the latest breaking news, sports, entertainment and obituaries in ~city~, ~state~ from ~sitename~."
781,Vineland Daily Journal,https://www.thedailyjournal.com/,US,Vineland,America/New_York,en,new-jersey|gannett,
782,The Daily Record,https://www.the-daily-record.com/,US,Wooster,America/New_York,en,ohio|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Wooster, OH from The Daily Record."
783,Farmington Daily Times,https://www.daily-times.com/,US,Farmington,America/Denver,en,new-mexico|gannett,No description available
784,The Diamondback,https://dbknews.com/,US,College Park,America/New_York,en,maryland,No description available
785,DePaulia,https://depauliaonline.com/,US,Chicago,America/Chicago,en,illinois|chicago|student,The Student Newspaper of DePaul University
786,Dispatch,https://thedispatch.com/,US,Washington,America/New_York,en,us-right-wing,"Fact-based reporting & commentary on politics & culture, informed by conservative principles. Discover breaking news & expert analysis."
787,Economist,https://www.economist.com/,GB,London,Europe/London,en,,"Get in-depth global news and analysis. Our coverage spans world politics, business, tech, culture and more. Subscribe for free trial."
788,Hanover Evening Sun,https://www.eveningsun.com/,US,York,America/New_York,en,pennsylvania|gannett,
789,The Gleaner,https://www.thegleaner.com/,US,Henderson,America/Chicago,en,kentucky|gannett,
790,The Herald-Times,https://www.heraldtimesonline.com/,US,Bloomington,America/Indiana/Indianapolis,en,indiana|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Bloomington, IN from The Herald-Times."
791,The Hill Times,https://www.hilltimes.com/,CA,Ottawa,America/New_York,en,,"THE LATEST POLITICS THIS MORNING, OPINION & COLUMNISTS."
792,Intercept,https://theintercept.com/,US,New York City,America/New_York,en,us-left-wing,No description available
793,Intercept Brazil,https://theintercept.com/brasil/,BR,Rio de Janeiro,America/Sao_Paulo,pt,,"Responsabilizamos os poderosos com um jornalismo investigativo destemido e combativo. Cobrimos política, meio ambiente, segurança, tecnologia e mais."
794,i,https://inews.co.uk/,GB,London,Europe/London,en,,"Latest UK and world news, politics, lifestyle and sport, with analysis and opinion from the i paper. For open minds"
795,Tributary,https://jaxtrib.org/,US,Jacksonville,America/New_York,en,florida,"The Tributary is a nonprofit, nonpartisan newsroom investigating issues that affect everyone in Jacksonville, Florida."
796,Journal.ie,https://www.thejournal.ie/,IE,Dublin,Europe/Dublin,en,,"Read, share and shape the news on TheJournal.ie - Breaking Irish and International News"
797,The Lakeland Ledger,https://www.theledger.com/,US,Lakeland,America/New_York,en,florida|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Lakeland, FL from Lakeland Ledger."
798,Lens,http://thelensnola.org/,US,New Orleans,America/Chicago,en,,No description available
799,Marion Star,https://www.marionstar.com/,US,Marion,America/New_York,en,ohio|gannett,Marion Ohio News - marionstar.com is the home page of Marion Ohio with in depth and updated Marion local news. Stay informed with both Marion Ohio news as well as headlines and stories from around the world.
800,The Markup,https://themarkup.org/,US,New York City,America/New_York,en,tech,Data-driven investigations of tech and how it influences society
801,The Nation,https://www.thenation.com/,US,New York City,America/New_York,en,us-left-wing,The Nation Magazine
802,Santa Fe New Mexican,https://www.santafenewmexican.com/,US,Sante Fe,America/Denver,en,new-mexico,"The oldest newspaper company in the West, featuring local news, arts and opinion coverage in Santa Fe and Northern New Mexico."
803,The Newport Daily News,https://www.newportri.com/,US,Newport,America/New_York,en,rhode-island|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Newport, RI from Newport Daily News."
804,Fort Myers News-Press,https://www.news-press.com/,US,Fort Myers,America/New_York,en,florida|gannett,
805,Monroe News-Star,https://www.thenewsstar.com/,US,Monroe,America/Chicago,en,louisiana|gannett,
806,Oklahoman,https://www.oklahoman.com/,US,Oklahoma City,America/Chicago,en,oklahoma|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Oklahoma City, OK from oklahoman.com."
807,Onion,https://theonion.com,US,Chicago,America/Chicago,en,satire,"The Onion brings you all of the latest news, stories, photos, videos and more from America's finest news source. "
808,Pearl Post,https://www.thepearlpost.com/,US,Lake Balboa,America/Los_Angeles,en,student,"The student news site of Daniel Pearl Magnet High School in Lake Balboa, CA"
809,American Prospect,https://prospect.org/,US,Washington,America/New_York,en,us-left-wing,"Informed analysis of public policy and the politics of power, from a progressive perspective"
810,Public Source,https://thepublicsource.org/,LB,Beirut,Asia/Beirut,en,,In-depth and uncompromising independent journalism in the public interest.
811,Pittsburgh Union Progress,https://www.unionprogress.com/,US,Pittsburgh,America/New_York,en,pennsylvania,No description available
812,Real News,https://therealnews.com/,US,Baltimore,America/New_York,en,maryland,"Non-profit, viewer supported news for a future worth fighting for."
813,Waynesboro Record Herald,https://www.therecordherald.com/,US,Waynesboro,America/New_York,en,pennsylvania|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Waynesboro, PA from Waynesboro Record Herald."
814,Rio Times,https://www.riotimesonline.com/,BR,Rio de Janeiro,America/Sao_Paulo,en,sports,"The Rio Times keep up to date with the latest news and updates from Rio de Janeiro and Brazil. Get the latest Brazilian news in English, from newspapers and other sources."
815,Root,https://www.theroot.com/,US,New York City,America/New_York,en,,Black News and Black Views with a Whole Lotta Attitude
816,The South African,https://www.thesouthafrican.com/,ZA,Cape Town,Africa/Johannesburg,en,,"The South African is an English-language South African online news publication and a leading source for news, sport, lifestyle, finance, opinion content in South Africa."
817,Muncie Star Press,https://www.thestarpress.com/,US,Muncie,America/Indiana/Indianapolis,en,indiana|gannett,Muncie Indiana News - thestarpress.com is the home page of Muncie Indiana with in depth and updated Muncie local news. Stay informed with both Muncie Indiana news as well as headlines and stories from around the world.
818,The Sun,https://www.thesun.co.uk/,GB,London,Europe/London,en,,"Get the latest news, exclusives, sport, celebrities, showbiz, politics, business and lifestyle from The Sun"
819,The Times,https://www.thetimes.co.uk/,GB,London,Europe/London,en,,"The latest UK and world news, business, sport and comment from The Times and The Sunday Time"
820,The TriiBE,https://thetriibe.com/,US,Chicago,America/Chicago,en,illinois|chicago,THE premiere platform for Chicago Black Millennials to re-write OUR narrative.
821,The Week,https://theweek.com/,US,New York City,America/New_York,en,,The Week brings you all you need to know about everything that matters. More than a news digest – it's an original take on world news
822,Wrap,https://www.thewrap.com/,US,Los Angeles,America/Los_Angeles,en,entertainment,"Your trusted source for breaking entertainment news, film reviews, TV updates and Hollywood insights. Stay informed with the latest entertainment headlines and analysis from TheWrap."
823,Hollywood Reporter,https://www.hollywoodreporter.com/,US,Los Angeles,America/Los_Angeles,en,entertainment,"Movie news, TV news, awards news, lifestyle news, business news and more from The Hollywood Reporter."
824,TIME,https://time.com/,US,New York City,America/New_York,en,us-national,"Breaking news and analysis from TIME.com. Politics, world news, photos, video, tech reviews, health, science and entertainment news."
825,Times Mail,https://www.reporter-times.com/,US,Martinsville,America/Indiana/Indianapolis,en,indiana|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Martinsville, IN from Reporter-Times."
826,Ashland Times Gazette,https://www.times-gazette.com/,US,Ashland,America/New_York,en,ohio|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Ashland, OH from Ashland Times Gazette."
827,TimesLIVE,https://www.timeslive.co.za/,ZA,Johannesburg,Africa/Johannesburg,en,,"Latest news from South Africa, World, Politics, Entertainment and Lifestyle. The home of The Times and Sunday Times newspaper."
828,Times of India,https://timesofindia.indiatimes.com/?loc=in,IN,New Delhi,Asia/Kolkata,en,,"Top News in India: Read Latest News on Sports, Business, Entertainment, Blogs and Opinions from leading columnists. Times of India brings the Breaking News and Latest News Headlines from India and around the World."
829,Southwest Times Record,https://www.swtimes.com/,US,Fort Smith,America/Chicago,en,arkansas|gannett|oklahoma|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Fort Smith, AR from Southwest Times Record."
830,Zanesville Times Recorder,https://www.zanesvilletimesrecorder.com/,US,Zanesville,America/New_York,en,ohio|gannett,Zanesville Ohio News - zanesvilletimesrecorder.com is the home page of Zanesville Ohio with in depth and updated Zanesville local news. Stay informed with both Zanesville Ohio news as well as headlines and stories from around the world.
831,Times Record News,https://www.timesrecordnews.com/,US,Wichita Falls,America/Chicago,en,texas|gannett,
832,The Times Telegram,https://www.timestelegram.com/,US,Utica,America/New_York,en,new-york-state|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Utica, NY from The Time Telegram."
833,TMZ,https://www.tmz.com/,US,Los Angeles,America/Los_Angeles,en,entertainment,"Breaking the biggest stories in celebrity and entertainment news. Get exclusive access to the latest stories, photos, and video as only TMZ can."
834,Thousand Oaks Acorn,https://www.toacorn.com/,US,Thousand Oaks,America/Los_Angeles,en,socal|california,"Get the latest news from the Thousand Oaks Acorn newspaper, serving Thousand Oaks, Newbury Park, Westlake and Ventura County."
835,Toronto Star,https://www.thestar.com/,CA,Toronto,America/New_York,en,,"thestar.com is Canada’s largest online news site. Live news, investigations, politics, sports and the heartbeat of Toronto, Canada's largest city."
836,TorrentFreak,https://torrentfreak.com/,US,San Francisco,America/Los_Angeles,en,tech,"TorrentFreak is a publication dedicated to bringing the latest news about copyright, privacy, and everything related to filesharing."
837,Townhall,https://townhall.com/,US,Washington,America/New_York,en,us-right-wing,"Townhall is the leading source for conservative news, political cartoons, breaking stories, election analysis and commentary on politics and the media culture. An information hub for conservatives, republicans, libertarians, and liberty-loving Americans. 06/05/2024 21:02:01 P EST"
838,Alexandria Town Talk,https://www.thetowntalk.com/,US,Alexandria,America/Chicago,en,louisiana|gannett,
839,TPM,https://talkingpointsmemo.com/?,US,New York City,America/New_York,en,capitol-hill,"Talking Points Memo (TPM) is an independent news organization that publishes reporting and analysis about American politics, public policy and political culture."
840,Texas Public Radio,https://www.tpr.org/,US,San Antonio,America/Chicago,en,texas,Texas Public Radio (TPR) operates public radio stations broadcasting to the San Antonio metropolitan area and West Central Hill Country.
841,Times Reporter,https://www.timesreporter.com/,US,New Philadelphia,America/New_York,en,ohio|gannett,"Get the latest breaking news, sports, entertainment and obituaries in New Philadelphia, OH from Times Reporter."
842,Truthout,https://truthout.org/,US,San Francisco,America/Los_Angeles,en,us-left-wing,Independent news and commentary on a diverse range of social justice issues.
843,Tucson Sentinel,http://www.tucsonsentinel.com/,US,Tucson,America/Phoenix,en,arizona,No description available
844,Arizona Daily Star,https://tucson.com/,US,Tucson,America/Phoenix,en,arizona,"Read breaking news for Tucson, AZ. Get the latest weather sports, entertainment, lifestyles and more."
845,Tuscaloosa News,https://www.tuscaloosanews.com/,US,Tuscaloosa,America/Chicago,en,alabama|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Tuscaloosa, AL from Tuscaloosa News."
846,United Daily News,https://udn.com/,TW,New Taipei City,Asia/Taipei,zh,,No description available
847,Última Hora,https://www.ultimahora.es/,ES,Palma,Europe/Madrid,es,,"El medio líder en Baleares. Noticias de Mallorca, España y el mundo con toda la actualidad."
848,Ukrinform,https://www.ukrinform.ua/,UA,Kiev,Europe/Kiev,uk,,"Новини України та світу. Укрінформ – останні новини, новини дня, новини політики, новини економіки, соціальні новини, новини культури, новини спорту, міжнародні новини – цілодобово українською, російською, англійською, німецькою, французькою, китайською, японською, іспанською та польською мовами."
849,Stories Beneath the Shell,https://umdsbs.wordpress.com/,US,College Park,America/New_York,en,maryland,"— Telling the underreported stories, under the shell —"
850,Univision Chicago,https://www.univision.com/local/chicago-wgbo,US,Chicago,America/Chicago,es,illinois|chicago,"wgbo chicago, noticias locales, estado del tiempo, resultados de la lotería, horóscopos y mucho más en Chicago | Univision"
851,Univision News,https://www.univision.com/noticias,US,New York City,America/New_York,es,,"Últimas noticias del mundo en español. Política, inmigración, planeta, dinero, salud, América Latina y mucho más. Entérate de las noticias última hora. | Univision"
852,UOL Notícias,https://noticias.uol.com.br/,BR,São Paulo,America/Sao_Paulo,pt,,"Veja as principais notícias e manchetes do dia no Brasil e no Mundo. Leia textos e assista a vídeos de Política, Cotidiano, Crimes e mais."
853,Unicorn Riot,https://unicornriot.ninja/,US,Minneapolis,America/Chicago,en,us-left-wing,Your Alternative Media
854,USA Today,https://www.usatoday.com/,US,Washington,America/New_York,en,us-national|gannett,"USA TODAY delivers current national and local news, sports, entertainment, finance, technology, and more through award-winning journalism, photos, and videos."
855,Us Weekly,https://www.usmagazine.com/,US,New York City,America/New_York,en,entertainment,"Get today's top celebrity news, celebrity photos, style tips, exclusive video, and more on UsMagazine.com, the official website of Us Weekly."
856,Utica Observer-Dispatch,https://www.uticaod.com/,US,Utica,America/New_York,en,new-york-state|gannett,"Get the latest breaking news, sports, entertainment and obituaries in Utica, NY from Utica Observer Dispatch."
