id,url,name,description
3202,https://cifraclub.com.br,Cifra Club - seu site de cifras e tablaturas,"Cifras e tablaturas de músicas para violão, guitarra, baixo, piano, teclado, bateria e gaita. Possui"
3537,https://usp.br,"USP – Universidade de São Paulo – Universidade pública, autarquia ligada à Secretaria de Estado de Ensino Superior de São Paulo",
3651,https://mec.gov.br,Página Inicial — Ministério da Educação,
3720,https://buscape.com.br,Buscapé | Compare preços e economize,
3780,https://scielo.br,SciELO - Brazil,
3795,https://pagseguro.uol.com.br,PagBank: Escolha a melhor soluÃ§Ã£o para vocÃª,"PagBank ideal para todas as pessoas com soluções para maquininhas de cartão, vendas online, conta di"
3849,https://magazineluiza.com.br,Magazine Luiza | Pra você é Magalu!,"As melhores ofertas em móveis, eletrônicos, eletrodomésticos, informática e muito mais, você encontr"
4070,https://clicrbs.com.br,"clicRBS - Tudo sobre notícias, esportes, entretenimento e vídeos do RS e do mundo.","No clicRBS você encontra as últimas Notícias do RS, do Brasil e do mundo, além de conteúdos de espor"
4073,https://dicio.com.br,Dicio - Dicionário Online de Português,"O Dicionário Online de Português (Dicio) é um dicionário de língua portuguesa contemporânea, com def"
4214,https://estadao.com.br,Estadão | As Últimas Notícias do Brasil e do Mundo - Estadão,
4239,https://brasilescola.uol.com.br,Brasil Escola - O maior portal de educação do Brasil,O Brasil Escola é o maior portal de educação do país. São mais de 100 mil conteúdos do Ensino Fundam
4532,https://kabum.com.br,KaBuM! | Aperte o K e evolua com as maiores ofertas em Tech e Gamer!,"As melhores ofertas em tecnologia, hardware e games estão prontas para você conferir! Aperte o K e e"
4755,https://amazon.com.br,"Amazon.com.br | Tudo pra você, de A a Z.",
4830,https://netvasco.com.br,NETVASCO,"Últimas notícias sobre os esportes e o futebol do Vasco da Gama, especulações de reforços e informaç"
4864,https://suamusica.com.br,Sua Música: ouça grátis os melhores artistas independentes,"Baixar músicas de Sertanejo, Forró, Axé e Piseiro é na melhor plataforma de lançamentos! Shows, CDs,"
4943,https://dafiti.com.br,"Dafiti: Promoção de Sapatos, Roupas, Bolsas e Mais","Na Dafiti você encontra as melhores marcas de sapatos, roupas, bolsas, acessórios, perfumes, produto"
5073,https://vagas.com.br,Vagas de Emprego e Oportunidades de Trabalho Hoje | Vagas.com,São mais de 12 mil vagas de emprego com as melhores oportunidades de trabalho para todos os cargos e
5354,https://educamaisbrasil.com.br,Bolsas de Estudo de atÃ© 85% para Faculdades e Escolas | Educa Mais Brasil,
5440,https://tvefamosos.uol.com.br,"UOL Splash | Notícias de famosos, reality, novelas e mais","Principais notícias do mundo dos famosos, BBB, A Fazenda, cinema, séries, música e novelas na TV. Sa"
5442,https://xvideosporno.blog.br,Xvideos Porno - Sexo - Xvideo Porno - Xvideos Brasil,"Xvideos Porno ✓ Videos de sexo grátis com gostosas, pornô XXX, xvideos Brasil com putaria brasileira"
5466,https://clickjogos.com.br,Jogos Online Grátis - Jogue no Click Jogos,No Click Jogos você encontra vários jogos online grátis para se divertir sozinho ou com seus amigos!
5532,https://significados.com.br,Enciclopédia Significados,Encontre explicações sobre diversas áreas do conhecimento. Vá além do que significa a palavra e ente
5675,https://pciconcursos.com.br,PCI Concursos - Informações sobre Concursos Públicos,"Concursos Públicos com inscrições abertas e previstas, empregos, estágios, provas, simulados, aposti"
5737,https://elo7.com.br,Elo7 | Produtos Especiais e Personalizados,"Compre no Elo7, o maior e mais completo site de produtos criativos, artesanato, presentes, brindes p"
6185,https://bmail.uol.com.br,BOL Mail,
6322,https://ebah.com.br,Estudos e resumos para universitários e vestibulandos | Docsity,Junte-se a Docsity e acesse materiais gratuitos compartilhados por estudantes como você. Materiais d
6466,https://zoom.com.br,Zoom | Compare preços e garanta a melhor oferta,"Quer pagar menos? No Zoom você acha o menor preço em smartphones, TVs e muito mais. Compare ofertas "
6635,https://clubedohardware.com.br,Home - Clube do Hardware,"No ar desde 1996, o Clube do Hardware é um dos maiores, mais antigos e mais respeitados sites sobre "
